ASV_ID;Domain;Supergroup;Division;Subdivision;Class;Order;Family;Genus;Species
ab8e583bd4db888509a7c133f70c4e2a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
23b2a03ea3ebbeba278dbbdb843c5585;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
be69983ebd3cf5e4170068f00f77d555;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8aa3071ea6954a383a0200630787d020;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9d3180900b4ad603d417527a022951a1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
917682c33ec5de69ca550c8f235438c2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c6eb13f62f8e520ea0b80a52cfa0c426;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7cf56a434a73f49b9a66cf6a117cd688;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8b4d2c4e76f54493fda7e53899d8b6fa;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
bac509a0fc57a16d73c061f1fd7303ee;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f85eb29c6b2a29b87dc0f5e3af8d262b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a63b6f24308f655af3d5bc02adf47ed8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a4d53c6f7a56e965948856a0ec401b7f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
82161a87405d224664d948d6213f059a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2ab002c6d706da75c6b56285664eaced;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1da30c93947dbe1a8e434a3f06b6247c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
615819ce39abfa2398cd73a446a174a7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2d66b24b2ad3ec588fd6574248de7e83;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
385c65cd3bae857b0c177bf7e6ff101a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a362db73cfdd3ed3725601e3b99f649b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d5e97875434fce8849606c6ffb960582;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e1102ac8452892b76f836266048a1332;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4fb838a56d912fea16cf063d4140b3f5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
979e83a2bb836acd2e7ce3ef9b48daab;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b99ea7e904ff37d3a8da7f87d1f68204;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6d29b2c48937cbe7080b55e114719b88;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3007b33d50f9f13ab8e295d6f8169614;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d9d93b0f015b0fd00f75e87c1965a0ee;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7c60223cb858d1576f4073568b741f50;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2070888fa067d856c0b7fa1a2791a78e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
29879396d8a00935b03712d495d5cb4b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
16e30a79202c7b9d98b5d66b4efbcdb4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
97a350e49d044c07631eac8f08561e74;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
790a7caf23948614fb6caa456b587dd9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2be30960009f5539f81ad6251ff64af4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
14b82b54a854af286c7aa0a77a5021ec;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8e3cacd20dece9532b4c276cca400462;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
aeab26d809dec69221eccf588d9d3415;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3835c48bd755ccd9676baea9c4c23d69;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c135b0bb7fe5e2905cfe169e85c60cbb;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e22b76c84d8b12ee3739d3fa4a181f2b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f70f970f7236af9bd852294a95766c4f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4064b10847477ad9145321cf2862ec7e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b99deb9b03ff30a5cf7c6b10be992bad;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8ed648b44aafbb045e114989eb793d52;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0e6d96c162360ce065ededabc940f0b5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8fbb97470938611a0efdbddee8be28e1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a0f73b6dce03c04a0383044c2b826ebb;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
24fe33b4fc3447c9529cea934df1b479;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8b7c5df246d3bb361581add64a7a5286;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4bf62190c4e439996bab599066ac2926;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f79988f84b333e403f7d4a62959f8d70;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3accc2316ba91b79360d9b3d5f2ab955;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
153f8696409b895159a4bb100a117932;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8d7a3ff8e96406ccda6dd6634df62cf9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
566fdb954c062666f21a5df0bb6efedf;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7aad9d2c1e0073ce1b6589b1ea1ab59c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c95c6624573cb04c6abfaa23599a4b1a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
54202eead141d6b6d3cde07a0eeba026;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d6cc0c51b18d272f79ddef1be2ac5f14;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
35b993f40186f97b7d2982b0f3972490;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9c4be024316966a143fff6872bd182a5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8f6efd6423c75bca6bf254ff12ea7a9a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
cdb5d05bcd192ac2032850d0e33e3ab4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
27364d6e94597982c150045b9f98aa78;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7b3a8749df59db8b70aaffd4acb3ae56;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1483ce6a1d5a6a5440897ba9eb507e36;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
687c10a2c63bf968f3bc0dece1be51e8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0f2a19e7296d67eab5d3177ef513bdf5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a5ef7e2b694852ad3ee8177c398b0813;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9934a46096c555b3e4106cf4e3e1fb42;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
813a37c35cf5c94c2bb3f3ad7848d627;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2e0eaafff73432ad84a51f6a4adce193;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
673bfba5222e61bd9902322c3e0e82ba;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
be6c1fd5063c07123f7b35e9000b10e5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
be84df681e516887e2b6cba11253184a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3a5f4bcdb07a4815c80ba434fab52228;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
03f3f39148bb1793a067fec223ec5109;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b218ab9e723a20fc73cbca516b9e54d8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6bce3978423eec12a2458b9118ba308b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e18b4cd61b170687e4ae19d1083dbd98;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
614c6c3cbf18ef2d309e43787d82d71a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
707c2a82b8d579df08763f58b60b2c44;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1610d60d3b9c3d2d6933b756f71fcfad;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
90d4ea702b29729a7a780796bf4ea093;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
fedae960cb92574b52ddfb4eea4cf635;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0545b2141817d435fee5a8778ce7434e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
873d19352dc88b69aafbd45351a332fd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
184d97b5782b943bffb7adafec3eff24;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
98df6e3f98239ed3e5c4fab84a18c061;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
acc9a5ccd75a7f3d354a3dfb6a3ef9e0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ee503f94072f35f241edb3812db2dc14;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4264275c53d70c3369b8a2093b13c096;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9d197d1e73335105192e96eb445781a7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f565df7dd1ff2685479651d452b8ae01;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3f6160e13fdc3090dfa206467375ad4c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
862826722cd5791c7693852990a5a026;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
eb997f3281cc73ed4c72ae9223de843b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
84e6d6cac7aa94221ec17ae83468ef95;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ea7736839b2585ee6ff84fe3d9ae1922;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2dc65bc83dc8b7fab6c94d6f8c98c4e8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ecd52731da12077fc4539d092375de4f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
919dc2bddaaa93c91eaf7fd081e92d8a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1d39d94ada3d69d1f247d2e3a95a80af;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
78555eea8eb591bda12bc90f00328d99;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
53fee3b02f74e7cc61044befc334d090;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d35c63727725d856565cb39e42724bc2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6ed059669a4c97c42603d138e49b4669;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
31d5165258b5d32b650afa4aacee8211;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
322b8a586174e6cc38995c45f3d614ad;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4099f8bc79bf257c71c91c7586760d01;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e376be9f4db7e5273b53125f850dc2be;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
341983791364ca37a0bdb998b778a4c5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f025050e4218d12991fe731083d52d97;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b440a71d028d8578f75d26bc558fa4d6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ef3f9544d54e33867d2326214ed18ce5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
94fa8139d42e50314f8578af6a4e0848;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e8067e9b9952f2368cf7a98251b70815;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
aaa11267e2a477da96ef3333af4cec2f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5296a8eff6fbe528c2d1bcea10c9265c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b52dd56b0dbb595e6e379223336267d0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
57a1543fc842bb1634f4b1d43c764ecd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9b01afeb19a153a1bd1ab9e9fc3d3dd3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
510f9b8be59b52f22b0b09f8d6c2e954;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
11d4198c29a3ce92f9adb9319991e153;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3412c10826a12b55488e1623d9c29968;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
def2b8d3a37c5b2c8cb1481133ec3117;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
93354e9728a5ac1b8621dd8e124d9edd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5d61bde1ef54f19559dfc8e5e68c404c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
63a25ed2b7d5fb635c77309529295873;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ab8db5c76fd0b93c89df35d8679f79f3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a5423231a2122b4147ec1bb822907120;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c8be26fc443ffe27c4266a067857b55f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
38ed1d76f7445a2a577bde9288962724;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3a1a057e33e536d362381fe5c1e124b8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b20d1724ce174f2e6e67f6d300b5f378;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9aa5a38b91ca27ac1745fe126aca81f7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4be4c9001c6faefd82768ae5d270f490;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a58d7ff76f32aafafdfb5a822f1af5a2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f741b9f7825a4b39c3bee65f3ff1ce58;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
384ff2d4b221e0b5bd6cc98c4962c3a9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3ba7edcf904a8ff104da944cf1f62bb0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
099539d59938c86bf20f1b9b5d34aced;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
255b7fc69829cbce6528be98ef73e656;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2431f7d3e681b03ea0ccfb4739b74d5a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
aad9e0a0e3e0617ac1a69e159d7b1211;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f18152d7d340de76b16fe471ae747138;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c3fb7a5022386e4a17b76725221ca96b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
67c160de9fdd1067e64ab62662946342;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
57dba57a4a29c4c57c93057d69f0dd20;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7017c622752dc1cb2b813974353611e8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2ca6f3472104f59b5b3331ee0503c3a0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
253d96d988d1b19d23e41e9bccc271c8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
34ab929d61072ae6ef91045784dccefd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3951f9a4af2ef6bea990b8d38aa4b2b4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
23206956f1865082885bc84d2986372d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
820c058b59cc67e78b954bc11fef5ab8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6dc3eee4d107cf50963db1ecc373bb0d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
75be15076318db22dadb2878754628b2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9666fe0f140e6963d5e1b815797509fc;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
99a9777b2d195b09d02b64027743e2e5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
983c9b726232332604f6e5ba17a24d0f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
cbab8c98d2391abb2504abd4c0810271;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9f659e0f7e10cdfc065b7f3cf39afc02;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6d85a86577ca0703b28c6c031038ab74;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
163b80cd5cc05ad0698e018c7ad0a15f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
0d18a19cd1171a73a61a4170c32267f4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
cb986bd41fc4d21018855292f9b928af;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7f566926f583b97a567add19d09ae0e9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7efa6bc64c88a49ffb401b8c995f9432;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
56fd36ae32ee0dcb0635e9fe39ceec66;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
9d075ca930e9ba8f06aaaa59444ea4e4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b6dac6850a8b5caed51d53fed1584e2e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1794dd3dcbfbec7cd1bd1cb107a6235a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
15c4aa598a4db796258432a794973020;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5faa031f69c18803cc1539dd1601fe3c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4031440910e0153a6755bf64a06192e1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a863f21aac2217e078c9a09eea6a6196;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5f324055c6418692c8edf1f224869e5d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
bc1cc5d8fd65b598e05ad72b2b8e8060;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
bd899cbdd2c47580db2819a01304d6fe;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6b0f72c18b1163c0be1d76be8f94c47e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f7c138822b4484f0d62c2aaa297cb4c0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e0e8ee4aec1fd67fb906c24a67fdfd6e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b0c99bf31dc1af85fe8f194db3798cd6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
96ff0fce7a751687e9c4a07a44e4bd42;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
104b56d62663be1281fe20ba6450085e;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a212c36ffea0d16e53a7ab211d3fa0cc;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1611dbe2e8c9c757c8b6587c7651d6c4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ea241d9ad22ce3394cda428005de5211;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d21f99d6ec77368fb5a2bc85423f582f;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2808c63b61d315b1926968d24ce6f388;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
e23434444a6e3e32e89e64d74c1513a4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f11f1c1fddd67d5f804953a8ca497230;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1ca29b6cbf9677c3a0ede917f9a2dce0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7cceb004ebd072b0abede04abbba7ad2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1a3f566defc828977104b59d8d3e0dc0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
63e2dde39dcb7518fa89f7379547d976;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
56344d27e3b1192284b5a1a502f9d340;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
580aef4dbaee410ac7fd93756990c7d5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
cb6d394418a5103821ede6fd2f7ab953;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2c74d7ada4a79d69b4e98e5897b12792;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f9ba9fd5d8ae2991cd6d7095b30cdaa4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
8ce1097ca89c16cf5d2fd3411d6bb893;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
868604d0f488d8751b85e9967c7b72b3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7bd0a8c3fff04b117202e23a4fe048c3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
35ba42d74a12f481ff80290609fa5d80;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
28d1026da681902887e22249bcde4fe9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
28af8dbc2aaef65c8695a34113c563e4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7cc47d275c4cb02f611ff6d9faeb00da;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
88b5b72937b5b894567191fcabc95ad1;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
34301e3a87c1a218055d0def68eef394;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4ad3e786267d7e196922b3c3a5dac413;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
569f5d88d995ebb1add6361dc2078cbc;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
890687bda215744583e2aaab3b9c0859;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b3b5112f38ac771170b63c11eb661f28;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
098c2d14d9e3ffab170105c5c28812c8;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
5ed587d54448767b7343f685c90ed466;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
06456278eb08eced67362b347659a804;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3cc07e0d1b4881111bd8ad96e6e74a31;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
163ae0a0abcd366b3a49d3e23c150980;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
4c1ffbd003181b810dbb33af7f2bcba6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2e9bfd1a32b8550ad4521e78a3d5ea4b;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
13b5599ff119198a2d0d750008abe1a0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
7637a1fe40e6cf75312ae881d50b548c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
f1eb7b7d8b8f52a759868ded473688c0;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
58774d0fff449306119db5e21e72d9e4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d5f33c5f59347f625e7453f9ef9a26fd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
70e483af66cfb3f5a47f1d28830754ec;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2e54e697ee9ca6399f9df3d65db766ef;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
875020f60f12008599dc20e811c188f3;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
318da2a4a5bae0fe8152af703b338025;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
79766b813f217400eaade007a7f0f143;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d5991ba66d864cbce498e52db4981e87;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1a4c0d3dfd186dba0dbdb11e043e0a42;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b5556a561757029c527aee9fce4acdc6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
89e59b2c03ffb31093506b53ee8615ee;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c661f1cc0c7018044927b837715413e2;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1c1aca27c5dc301a0db90ab135ae1106;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c16368241b4f37321f33c1dfdf6c352a;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
a9166f3eaff2ee677098420462e051b7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
d9fed5a2f9fb2ecf2bf980c0ee0dabf6;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
aa9cea7ce3989d93fed32b33297e6fb4;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
163cf2d4ecb6f4cc235d987ba669c8dd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
084930562ea58a111e83e8ba027def61;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
80542b927af913b8417866861d33ffbd;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
62886e4058310ad8608457feb996a641;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
1da46dcd4a08a7e093a5ced1a2fb43f9;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
79d72d29411677c37aae99777e89b75c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
db6f9e9a7b8e2e17943a1186e8cffb11;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
c8b716d947cb9bf41c0e21df93ea625d;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
2441e1fd3caef4fe167f612d14f6c0d5;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
ad2fdd0d54689bef3113f25e245b997c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
3fa4b20e80468d3a3358bd13d85d85ea;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
61b76b8ef7f77f7741e4d61feb9a26c7;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
20a4f0b07f7a58d79d77b14d6f2d3131;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
cef0792c22cbc12350ac7e542bff0979;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b1e8b7935d80bf88b29904a9260e6001;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
b36cec00cbe8aeef8ca9489dbe0d0780;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6dba2711017d8328830a220502b8bf20;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
6048b4846175a99d3f0704c5cf116cec;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
474ff98bff14280dba7fe858e295835c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
37a468a62fed4f21b68a22ae8448a74c;Eukaryota; Obazoa; Opisthokonta; Fungi;;;;;
